,s,TimeStep,Dry_Bulb_Temperature,cool_load,dt,heat_load,tg,period_weight
0,1,1,4.34,0.0,1,3.1171197315373376,5.650137767246705,19
1,1,2,4.120000000000001,0.0,1,3.1548508935497,5.655760441379182,19
2,1,3,3.899999999999999,0.0,1,3.194513917481731,5.661555455384661,19
3,1,4,3.5899999999999985,0.0,1,3.2487009019362114,5.667360440753618,19
4,1,5,3.5099999999999993,0.0,1,3.2726731337599517,5.673333937965281,19
5,1,6,3.3800000000000012,0.0,1,3.3031769729077247,5.6794725478456725,19
6,1,7,3.259999999999999,0.0,1,3.332352794293234,5.685637431987837,19
7,1,8,3.4000000000000004,0.0,1,3.3244035476394056,5.69182593791512,19
8,1,9,2.9599999999999995,0.0,1,3.396142090965858,5.698166322541107,19
9,1,10,2.8800000000000003,0.0,1,3.4183947976722227,5.703991693965021,19
10,1,11,3.9200000000000004,0.0,1,3.277092457439333,5.7093184680246525,19
11,1,12,5.119999999999998,0.0,1,3.097001697091383,5.714777634728488,19
12,1,13,6.27,0.0,1,2.910367080616536,5.720199385281831,19
13,1,14,7.079999999999999,0.0,1,2.749261351030286,5.725611584339185,19
14,1,15,7.240000000000001,0.0,1,2.6358471048621164,5.730707371258725,19
15,1,16,6.539999999999999,0.0,1,2.622358141877932,5.735437667878998,19
16,1,17,5.42,0.0,1,2.7043201501287557,5.739646836388469,19
17,1,18,4.860000000000002,0.0,1,2.8099875594977344,5.743265854324289,19
18,1,19,4.470000000000001,0.0,1,2.8951004340507858,5.746330483629009,19
19,1,20,4.089999999999999,0.0,1,2.9798952600724173,5.749400436063127,19
20,1,21,4.11,0.0,1,3.008477002593523,5.752697812901147,19
21,1,22,3.930000000000001,0.0,1,3.061342789683445,5.755852909939016,19
22,1,23,3.6299999999999994,0.0,1,3.130110701032034,5.758845441668872,19
23,1,24,3.6299999999999994,0.0,1,3.156520184816855,5.761805716317151,19
24,2,1,10.48,0.0,1,1.715491390458557,6.793559315806011,12
25,2,2,10.360000000000001,0.0,1,1.7293436537847875,6.800850766007819,12
26,2,3,10.170000000000002,0.0,1,1.7550895797206032,6.809008034735462,12
27,2,4,10.000000000000002,0.0,1,1.7805204303216535,6.817780031664125,12
28,2,5,10.1,0.0,1,1.769404643679043,6.826654354839911,12
29,2,6,9.860000000000001,0.0,1,1.8051414536573425,6.835661754938295,12
30,2,7,9.38,0.0,1,1.8779087895713062,6.8446681929266555,12
31,2,8,9.120000000000001,0.0,1,1.9247246188454583,6.8540338088521136,12
32,2,9,8.940000000000001,0.0,1,1.96241349666597,6.863932084461418,12
33,2,10,9.25,0.0,1,1.9280537866853928,6.873996311400247,12
34,2,11,9.819999999999999,0.0,1,1.844140682814641,6.884183584402682,12
35,2,12,10.23,0.0,1,1.7782906052598686,6.894441956316777,12
36,2,13,10.810000000000002,0.0,1,1.6843402589851106,6.905171715665049,12
37,2,14,11.349999999999998,0.0,1,1.5789214874583228,6.916141640017045,12
38,2,15,11.580000000000002,0.0,1,1.481744638304631,6.927109321774103,12
39,2,16,11.489999999999998,0.0,1,1.449654026332156,6.937918212475936,12
40,2,17,11.349999999999998,0.0,1,1.435485847905124,6.9486883850292935,12
41,2,18,10.999999999999998,0.0,1,1.4911285216072483,6.959520452035621,12
42,2,19,10.550000000000002,0.0,1,1.5646658149850303,6.970432224951661,12
43,2,20,9.769999999999998,0.0,1,1.6896885270647328,6.981374596259261,12
44,2,21,9.229999999999999,0.0,1,1.788439132122981,6.992573279934248,12
45,2,22,8.51,0.0,1,1.9168267719256118,7.003734278117965,12
46,2,23,7.65,0.0,1,2.070883270575246,7.0148854629895245,12
47,2,24,6.9300000000000015,0.0,1,2.211688008792723,7.026247034159669,12
48,3,1,8.520000000000001,0.0,1,2.099501883849911,7.278078222739999,11
49,3,2,8.07,0.0,1,2.1715540225380514,7.283908775366222,11
50,3,3,7.6000000000000005,0.0,1,2.251061865273757,7.28932968947118,11
51,3,4,7.199999999999998,0.0,1,2.3248518062294177,7.294641678257491,11
52,3,5,6.959999999999999,0.0,1,2.378672472414731,7.2997011852558495,11
53,3,6,6.7299999999999995,0.0,1,2.431565344880362,7.304709563628902,11
54,3,7,6.519999999999998,0.0,1,2.481916157295056,7.3097712036081965,11
55,3,8,7.09,0.0,1,2.4210298717460743,7.314957518215705,11
56,3,9,7.610000000000001,0.0,1,2.3578681663978416,7.3201435288364625,11
57,3,10,8.520000000000001,0.0,1,2.228016621111108,7.325320874440503,11
58,3,11,9.140000000000002,0.0,1,2.1248299436199733,7.33074212268774,11
59,3,12,9.67,0.0,1,2.0296918765987697,7.336388329463491,11
60,3,13,9.810000000000002,0.0,1,1.9813904635193558,7.342195781914531,11
61,3,14,9.390000000000002,0.0,1,2.0182237564573,7.347830419092217,11
62,3,15,8.89,0.0,1,2.069993525839862,7.3534174171988225,11
63,3,16,8.46,0.0,1,2.1239461513471736,7.359396162706613,11
64,3,17,8.03,0.0,1,2.18938273728424,7.365606152936221,11
65,3,18,7.37,0.0,1,2.294949483511988,7.371458134532826,11
66,3,19,6.64,0.0,1,2.417265908607016,7.376740965924609,11
67,3,20,6.039999999999999,0.0,1,2.5278157035238715,7.381784927390492,11
68,3,21,5.299999999999998,0.0,1,2.6626320345721304,7.386591513817341,11
69,3,22,4.74,0.0,1,2.777266895014292,7.390909296474145,11
70,3,23,4.450000000000001,0.0,1,2.8559435310916736,7.394855521752811,11
71,3,24,3.9699999999999993,0.0,1,2.960590365379577,7.398611369220175,11
72,4,1,-4.14,0.0,1,4.922124767661794,5.63659282748878,8
73,4,2,-4.24,0.0,1,4.972640885410723,5.621300095629229,8
74,4,3,-4.69,0.0,1,5.069718774342123,5.606197379608436,8
75,4,4,-4.86,0.0,1,5.128279795328548,5.5909285806153575,8
76,4,5,-4.5,0.0,1,5.108997227897463,5.57562641110612,8
77,4,6,-4.11,0.0,1,5.0768780875898605,5.560175599600586,8
78,4,7,-4.63,0.0,1,5.166718226153511,5.54463760745867,8
79,4,8,-3.89,0.0,1,5.081314382853164,5.529087761738902,8
80,4,9,-3.1000000000000005,0.0,1,4.977572672857647,5.51303048275016,8
81,4,10,-2.1800000000000006,0.0,1,4.837998717707147,5.496200986480918,8
82,4,11,-1.1399999999999995,0.0,1,4.664023624773204,5.479608664297338,8
83,4,12,-0.08000000000000024,0.0,1,4.472392440862942,5.4633568574414895,8
84,4,13,0.7799999999999989,0.0,1,4.29821264782652,5.446953037518574,8
85,4,14,1.240000000000001,0.0,1,4.172240920353856,5.430704153945261,8
86,4,15,1.3699999999999994,0.0,1,4.08649023837165,5.414530924934718,8
87,4,16,1.0899999999999992,0.0,1,4.070783123051602,5.398306250729635,8
88,4,17,0.6899999999999991,0.0,1,4.090306690545576,5.381633732048176,8
89,4,18,0.3500000000000009,0.0,1,4.133081455829271,5.364519485165881,8
90,4,19,-0.7400000000000004,0.0,1,4.287796571101598,5.347221852610938,8
91,4,20,-1.13,0.0,1,4.35633058613928,5.329546670642326,8
92,4,21,-1.8899999999999995,0.0,1,4.480856829060193,5.3117719092568105,8
93,4,22,-4.16,0.0,1,4.828182858353442,5.293777853823087,8
94,4,23,-5.42,0.0,1,5.056712200019241,5.275203586773432,8
95,4,24,-5.94,0.0,1,5.189172028308507,5.256864369692519,8
96,5,1,1.7900000000000011,0.0,1,3.5959362337569023,4.674474489979645,29
97,5,2,1.7900000000000011,0.0,1,3.6194071622474473,4.673558086187064,29
98,5,3,1.4599999999999995,0.0,1,3.686966447006855,4.672435496498656,29
99,5,4,1.1400000000000006,0.0,1,3.75460389798568,4.670842100931416,29
100,5,5,1.329999999999999,0.0,1,3.7506837033426494,4.669218496393805,29
101,5,6,1.0299999999999994,0.0,1,3.811345655840604,4.668137404273001,29
102,5,7,0.8300000000000003,0.0,1,3.859207403754751,4.667924637151718,29
103,5,8,1.4299999999999995,0.0,1,3.7931941859507186,4.668368372388997,29
104,5,9,1.5899999999999999,0.0,1,3.778278267915328,4.668968487721471,29
105,5,10,2.039999999999999,0.0,1,3.7100422732909326,4.669634931442241,29
106,5,11,2.7499999999999996,0.0,1,3.593094843392344,4.6711538297095645,29
107,5,12,3.52,0.0,1,3.452999563344305,4.673431357369861,29
108,5,13,4.669999999999999,0.0,1,3.24970026158901,4.6759129197425775,29
109,5,14,5.299999999999998,0.0,1,3.109178566139918,4.678619064574002,29
110,5,15,5.700000000000001,0.0,1,2.9952785250217184,4.68126081325909,29
111,5,16,5.830000000000001,0.0,1,2.9265283819036205,4.683959332395565,29
112,5,17,5.499999999999999,0.0,1,2.9408607353157588,4.686726973005898,29
113,5,18,4.380000000000001,0.0,1,3.06972819862262,4.688938418492528,29
114,5,19,2.919999999999999,0.0,1,3.2891330702727997,4.690479873228696,29
115,5,20,2.8200000000000003,0.0,1,3.331306673236789,4.691589785282956,29
116,5,21,2.1800000000000006,0.0,1,3.448203932143569,4.6919958003549365,29
117,5,22,1.6199999999999999,0.0,1,3.5584032954079285,4.691571669853804,29
118,5,23,1.5799999999999992,0.0,1,3.5975480894547287,4.690710914815938,29
119,5,24,1.0599999999999992,0.0,1,3.7014083940655866,4.6898618411575965,29
120,6,1,4.850000000000001,0.0,1,2.726540219773705,5.475377030429153,18
121,6,2,4.87,0.0,1,2.764081675148855,5.488513934437224,18
122,6,3,4.860000000000002,0.0,1,2.8005196549194067,5.501399023013892,18
123,6,4,4.860000000000002,0.0,1,2.831206122939107,5.513968546623077,18
124,6,5,5.05,0.0,1,2.830891022924513,5.526561194870837,18
125,6,6,5.650000000000001,0.0,1,2.7663237192282115,5.539174723447466,18
126,6,7,6.109999999999999,0.0,1,2.7115852409266763,5.551810081239946,18
127,6,8,6.88,0.0,1,2.605757680103593,5.564209549790502,18
128,6,9,7.27,0.0,1,2.542256280550355,5.575935568835033,18
129,6,10,7.46,0.0,1,2.489751279453463,5.587589372404298,18
130,6,11,7.99,0.0,1,2.38959607628884,5.599248267206622,18
131,6,12,8.700000000000001,0.0,1,2.256435525369322,5.610890341908571,18
132,6,13,9.509999999999998,0.0,1,2.112445151466004,5.622862329778442,18
133,6,14,9.959999999999999,0.0,1,2.01475661596813,5.634147364179354,18
134,6,15,10.310000000000002,0.0,1,1.904360702075421,5.64496982399012,18
135,6,16,10.02,0.0,1,1.8877608982470304,5.655572749453501,18
136,6,17,9.719999999999999,0.0,1,1.8778717438948178,5.665933177492945,18
137,6,18,8.960000000000003,0.0,1,1.937874886779036,5.676191264398403,18
138,6,19,7.730000000000001,0.0,1,2.128273289150852,5.68603646990772,18
139,6,20,7.06,0.0,1,2.2522061271173826,5.695150783548624,18
140,6,21,6.130000000000001,0.0,1,2.417961920774475,5.703619303094824,18
141,6,22,5.280000000000001,0.0,1,2.57967794830191,5.711858085709625,18
142,6,23,4.1899999999999995,0.0,1,2.781066268379236,5.71983477248044,18
143,6,24,3.4199999999999995,0.0,1,2.944545087361873,5.72758319459586,18
144,7,1,5.05,0.0,1,2.729636946869391,7.017335492962327,15
145,7,2,4.31,0.0,1,2.8690758489164296,7.017275855746437,15
146,7,3,3.64,0.0,1,3.003436221936972,7.016800651481803,15
147,7,4,3.3299999999999996,0.0,1,3.0898573951321717,7.016506321083126,15
148,7,5,3.43,0.0,1,3.1162919505209614,7.016356821236585,15
149,7,6,3.9200000000000004,0.0,1,3.080679499190096,7.016382563301863,15
150,7,7,4.83,0.0,1,2.975087100454711,7.015750554337856,15
151,7,8,5.91,0.0,1,2.827179592175522,7.015469416904715,15
152,7,9,7.09,0.0,1,2.639231723864554,7.014973576790025,15
153,7,10,7.9700000000000015,0.0,1,2.4682158054225214,7.0142495217096545,15
154,7,11,9.210000000000003,0.0,1,2.2318418860842724,7.013652121360859,15
155,7,12,10.129999999999999,0.0,1,2.033675686225828,7.012918687924294,15
156,7,13,10.84,0.0,1,1.8535742063192424,7.011815493161345,15
157,7,14,11.200000000000001,0.0,1,1.7272769192540027,7.010182235830399,15
158,7,15,11.39,0.0,1,1.6293410489072648,7.008041281053091,15
159,7,16,11.38,0.0,1,1.5834542143346182,7.005860751663128,15
160,7,17,11.229999999999999,0.0,1,1.5756212008681234,7.003912691309487,15
161,7,18,10.84,0.0,1,1.6115097756295702,7.002241846621587,15
162,7,19,10.28,0.0,1,1.684933990592142,7.0007882848886025,15
163,7,20,10.059999999999997,0.0,1,1.7230493450527091,6.99955510623409,15
164,7,21,9.370000000000001,0.0,1,1.8300886290617524,6.998297048547234,15
165,7,22,8.82,0.0,1,1.9246533372003336,6.99736618811237,15
166,7,23,8.44,0.0,1,1.9997687707608929,6.99683122543612,15
167,7,24,7.939999999999999,0.0,1,2.094074175118884,6.99621769498228,15
168,8,1,0.9200000000000002,0.0,1,3.4577750564570895,6.93404578798544,9
169,8,2,0.5499999999999999,0.0,1,3.5781843212772135,6.927537637064625,9
170,8,3,-0.02999999999999996,0.0,1,3.7245590245009095,6.920923854349868,9
171,8,4,-0.6999999999999997,0.0,1,3.882903727388227,6.914309855861355,9
172,8,5,-1.1399999999999995,0.0,1,4.0088042985579415,6.908822676216711,9
173,8,6,-0.9200000000000002,0.0,1,4.038549543285113,6.904316931602937,9
174,8,7,1.6300000000000006,0.0,1,3.7192612309418767,6.9001947040016125,9
175,8,8,3.8000000000000003,0.0,1,3.41305211964728,6.896288108212226,9
176,8,9,5.400000000000001,0.0,1,3.158817711520031,6.893022781461316,9
177,8,10,6.380000000000001,0.0,1,2.958468423451445,6.889963803777485,9
178,8,11,7.27,0.0,1,2.75273575624928,6.886866576984076,9
179,8,12,8.109999999999998,0.0,1,2.548564810038662,6.883595774340963,9
180,8,13,8.84,0.0,1,2.356500919723488,6.880441544694757,9
181,8,14,9.07,0.0,1,2.236830668990644,6.876794437425259,9
182,8,15,9.28,0.0,1,2.0951586464131267,6.872568569010349,9
183,8,16,9.010000000000002,0.0,1,2.028083696641032,6.868594251424295,9
184,8,17,8.82,0.0,1,2.052092598354055,6.864700331984294,9
185,8,18,8.35,0.0,1,1.9659562107859965,6.860549658532953,9
186,8,19,7.3999999999999995,0.0,1,2.073674312495899,6.85536868902065,9
187,8,20,5.81,0.0,1,2.329574949905863,6.849195839814336,9
